,title,location,department,salary_range,company_profile,employment_type,required_experience,required_education,industry,function,fraudulent
582,9,27,2,0,9,3,4,3,6,1,0
583,454,0,16,0,198,1,1,0,0,8,0
584,455,330,2,0,5,1,1,0,3,2,1
585,456,331,2,0,213,0,1,1,3,7,0
586,457,19,2,0,214,2,3,0,34,3,0
587,35,332,2,0,27,4,1,1,16,2,0
588,458,174,93,0,215,1,1,0,9,2,0
589,459,9,2,0,216,1,1,0,12,8,0
590,460,333,34,0,217,2,1,0,0,2,0
591,461,334,2,0,218,2,1,0,0,2,0
592,35,335,2,0,27,4,1,1,16,2,0
593,35,336,2,0,27,4,1,1,16,2,0
594,462,6,94,0,168,1,3,0,2,3,0
595,463,11,52,0,10,2,1,0,0,2,0
596,35,309,2,0,27,4,1,1,16,2,0
597,464,337,95,0,219,1,4,0,3,4,0
598,9,132,2,0,9,1,4,3,13,1,0
599,465,7,16,0,220,1,1,0,0,8,0
600,466,338,2,0,221,1,4,0,28,9,0
601,29,339,2,0,9,1,4,3,31,9,0
602,77,340,2,0,9,1,4,3,10,1,0
603,467,132,2,0,222,1,1,0,15,8,1
604,45,341,2,0,9,1,4,3,10,5,0
605,468,342,96,0,223,1,1,0,0,2,0
606,469,147,16,0,224,1,1,1,5,8,1
607,248,7,97,0,225,1,3,0,2,1,0
608,470,58,2,17,226,1,6,2,11,8,0
609,471,343,2,0,227,2,1,0,0,2,0
610,33,344,2,0,2,1,1,1,15,8,0
611,472,345,2,0,15,1,1,3,0,9,0
612,473,49,25,72,228,3,4,3,47,7,0
613,474,7,2,0,36,1,1,0,5,8,0
614,335,346,2,0,29,1,1,0,17,2,0
615,475,347,3,0,229,2,1,0,0,2,0
616,29,348,2,0,9,1,4,3,6,9,0
617,476,349,2,0,15,1,1,3,29,9,0
618,477,11,2,0,5,1,4,3,12,1,0
619,478,350,2,0,29,2,1,0,0,2,0
620,305,61,2,0,17,1,1,0,1,2,0
621,479,58,98,0,5,4,4,0,0,18,0
622,35,351,2,0,27,4,1,1,16,2,0
623,30,124,2,0,9,1,4,3,6,1,0
624,480,128,2,0,115,1,3,0,6,2,0
625,139,83,2,26,5,1,4,3,6,3,0
626,481,214,17,0,230,1,4,1,40,19,0
627,482,59,2,0,231,1,2,1,2,8,0
628,483,352,99,73,232,1,2,6,15,7,1
629,484,266,34,0,3,1,2,1,66,6,0
630,485,353,100,0,233,1,1,0,12,2,0
631,486,77,2,74,5,2,1,1,46,12,0
632,487,354,2,0,234,1,3,1,67,3,0
633,488,355,101,75,235,4,4,3,13,1,0
634,489,356,2,0,236,1,1,1,16,12,0
635,490,357,25,0,237,1,4,1,61,29,0
636,491,202,102,0,118,3,4,3,12,1,0
637,492,355,2,0,235,1,3,1,2,30,0
638,493,237,2,0,238,2,1,0,0,2,0
639,494,176,2,0,239,1,4,1,40,0,0
640,495,26,2,0,17,1,1,0,2,2,0
641,496,358,2,76,240,1,4,1,59,11,0
642,497,359,30,0,241,1,2,0,48,7,0
643,347,93,2,0,17,1,1,0,1,2,0
644,498,360,2,0,242,2,1,0,0,2,0
645,499,361,2,0,243,1,2,1,5,6,0
646,500,362,2,77,244,1,2,1,1,0,0
647,501,363,2,0,245,2,1,0,0,2,0
648,502,184,2,0,246,1,2,1,9,18,0
649,35,364,2,0,27,4,1,1,16,2,0
650,503,308,3,0,63,1,3,0,29,3,0
651,504,365,2,0,247,3,4,5,59,3,0
652,56,366,2,0,27,4,4,1,16,12,0
653,30,0,2,0,9,1,4,3,6,9,0
654,505,367,16,0,248,1,2,0,9,8,0
655,506,368,2,0,218,3,1,0,3,4,0
656,507,77,103,28,249,1,2,0,56,32,0
657,508,369,2,0,29,1,1,0,17,2,0
658,509,370,2,0,15,1,1,3,28,9,0
659,510,371,2,0,92,1,2,1,2,6,0
660,511,372,104,0,5,1,2,1,45,8,0
661,469,147,16,0,210,1,1,1,5,8,1
662,512,239,105,0,96,4,2,0,5,10,0
663,513,373,2,0,29,1,1,0,17,2,0
664,514,19,106,0,250,1,1,6,3,4,0
665,515,0,2,0,9,1,4,3,10,1,0
666,516,374,107,78,5,1,4,1,2,6,0
667,517,70,2,0,15,2,1,0,0,2,0
668,518,375,2,0,29,1,1,0,17,2,0
669,519,376,3,0,3,1,2,1,2,3,0
670,520,364,2,0,242,2,1,0,0,2,0
671,35,377,2,0,27,4,1,1,16,2,0
672,521,378,2,0,5,2,1,0,0,2,0
673,522,59,2,0,201,1,2,0,59,0,0
674,29,26,2,0,9,1,4,3,13,1,0
675,523,275,25,76,183,1,4,0,5,9,0
676,441,12,2,0,9,1,2,1,7,5,0
677,524,379,2,0,5,4,1,0,0,2,0
678,525,380,2,0,5,1,1,0,12,0,0
679,526,381,2,0,9,3,4,3,10,1,0
680,527,77,2,0,251,2,1,0,0,2,0
681,124,382,16,0,252,1,1,1,5,8,0
682,528,7,2,0,253,2,1,0,0,2,0
683,529,383,25,0,254,2,1,0,0,2,0
684,530,7,2,0,255,1,4,1,9,8,0
685,531,384,2,0,9,3,4,3,6,9,0
686,532,385,2,0,256,2,1,0,0,2,0
687,533,11,25,0,102,1,2,0,61,2,0
688,534,7,2,0,257,1,2,1,7,17,0
689,35,386,2,0,27,4,1,1,16,2,0
690,201,158,0,79,258,1,3,1,5,0,0
691,535,37,108,0,259,1,2,1,5,6,0
692,35,387,2,0,27,4,1,1,16,2,0
693,536,6,16,0,42,2,1,0,0,8,0
694,142,11,109,0,260,1,3,1,5,6,0
695,537,388,2,0,251,2,1,0,0,2,0
696,35,389,2,0,27,4,1,1,16,2,0
697,35,390,2,0,27,4,1,1,16,2,0
698,538,391,2,0,29,1,1,0,17,3,0
699,539,108,2,80,15,1,3,0,1,3,0
700,540,241,2,0,42,3,1,0,23,8,0
701,35,392,2,0,27,4,1,1,16,2,0
702,35,393,2,0,27,4,1,1,16,2,0
703,541,145,2,0,92,1,2,1,2,6,0
704,542,281,2,0,17,1,1,0,0,2,0
705,543,394,2,0,111,1,4,3,68,4,0
706,35,50,2,0,27,4,1,1,16,2,0
707,544,395,80,28,261,3,4,3,9,14,0
708,91,37,2,0,9,3,4,3,37,1,0
709,545,396,110,0,17,1,2,1,2,32,0
710,546,91,16,81,262,1,6,2,2,8,0
711,226,58,2,0,263,1,2,0,48,10,0
712,58,397,2,0,27,4,1,1,16,2,0
713,547,398,2,0,5,1,4,0,9,8,0
714,548,58,2,0,264,1,2,0,1,21,0
715,549,399,2,0,114,1,2,1,5,11,0
716,550,400,2,0,246,1,2,1,9,3,0
717,551,11,111,0,127,1,2,0,9,10,0
718,552,138,2,0,5,1,6,1,3,30,0
719,553,401,16,0,265,1,2,1,2,8,0
720,554,402,25,0,266,1,2,1,5,6,0
721,398,403,2,0,5,1,1,0,6,24,0
722,555,61,2,0,17,1,1,0,0,2,0
723,556,404,2,82,267,1,2,1,1,0,0
724,73,405,2,0,43,1,2,0,18,14,0
725,557,77,2,0,268,1,6,0,0,2,0
726,558,266,3,0,3,1,2,1,2,3,0
727,559,406,112,0,29,2,1,0,0,2,0
728,560,49,25,0,228,1,2,1,47,5,0
729,561,407,2,0,5,1,1,0,3,2,0
730,562,408,113,0,109,1,2,0,5,2,0
731,563,409,2,0,242,2,1,0,0,2,0
732,29,178,2,0,9,1,4,3,31,1,0
733,564,410,25,0,269,1,3,3,27,7,0
734,565,411,2,83,5,1,1,3,1,0,0
735,91,341,2,0,9,3,4,3,10,1,0
736,566,412,2,0,29,1,1,0,17,2,0
737,30,9,2,0,9,1,4,3,31,1,0
738,567,413,2,26,175,1,3,1,28,18,0
739,35,414,2,0,27,4,1,1,16,2,0
740,568,352,114,84,51,1,2,1,15,7,1
741,569,415,115,0,270,1,3,1,2,8,0
742,35,416,2,0,27,4,1,1,16,2,0
743,570,7,16,0,271,1,2,0,9,8,0
744,571,49,2,0,5,1,1,0,37,3,0
745,572,373,2,85,272,3,3,7,69,2,0
746,177,72,2,0,9,1,3,3,6,5,0
747,35,417,2,0,27,4,1,1,16,2,0
748,573,418,2,0,15,1,1,3,70,2,0
749,574,114,2,55,273,1,2,1,1,0,0
750,575,209,2,0,274,2,1,0,0,2,0
751,576,174,2,0,226,1,2,0,0,8,0
752,577,337,43,0,219,1,4,0,3,4,0
753,578,11,2,27,275,1,1,0,4,30,0
754,579,174,52,36,120,1,4,0,2,15,0
755,35,419,2,0,27,4,1,1,16,2,0
756,580,11,116,0,102,1,2,1,61,31,0
757,581,223,45,0,276,1,1,1,71,24,0
758,582,9,25,0,200,2,1,0,0,7,0
759,583,359,2,86,12,1,4,0,5,3,0
760,584,188,50,0,108,1,2,1,2,0,0
761,585,7,16,0,277,4,2,1,9,8,0
762,340,341,78,0,83,1,3,1,6,27,0
763,586,271,2,28,5,2,4,0,0,2,0
764,248,101,2,0,61,1,3,1,9,14,0
765,587,420,2,0,5,1,1,0,6,2,0
766,588,89,2,0,278,1,1,3,22,3,0
767,589,61,2,28,5,1,3,1,35,6,0
768,590,421,17,0,279,2,1,0,0,2,0
769,591,174,2,0,17,1,1,0,7,2,0
770,592,66,3,87,280,1,4,6,9,3,0
771,593,422,2,0,281,2,1,0,0,2,0
772,497,423,30,0,241,1,2,0,48,7,0
773,594,11,17,0,282,1,2,1,5,6,0
774,499,20,2,0,283,2,1,0,0,2,0
775,595,424,3,88,284,1,1,0,14,3,0
776,596,424,3,89,284,1,2,3,14,3,0
777,121,74,2,0,17,1,1,0,0,2,0
778,597,425,78,90,5,1,1,0,19,27,0
779,598,426,47,0,285,1,3,0,59,5,0
780,124,20,2,31,286,1,3,1,5,6,0
781,599,0,117,0,0,1,2,1,1,23,0
782,600,195,2,0,287,2,1,0,0,2,0
783,601,37,2,0,288,1,2,1,1,6,0
784,177,3,2,0,9,1,3,1,16,5,0
785,169,427,2,0,9,1,4,3,13,1,0
786,602,6,84,0,42,1,1,0,0,0,0
787,603,72,112,0,145,1,3,1,22,18,0
788,604,27,2,0,5,1,2,0,5,0,0
789,605,428,2,0,5,2,1,0,0,2,0
790,606,429,2,0,5,2,1,0,0,2,0
791,607,361,2,0,201,4,1,0,19,2,0
792,608,20,2,0,283,1,2,0,5,6,0
793,609,266,3,0,3,1,4,1,2,3,0
794,610,421,2,0,5,2,1,0,0,2,0
795,29,124,2,0,9,1,4,3,6,1,0
796,611,430,2,0,5,2,1,0,0,2,0
797,612,431,2,0,17,1,1,0,0,31,0
798,613,3,2,0,113,0,0,1,72,32,0
799,614,432,2,0,191,1,4,3,14,7,0
800,615,302,2,0,15,1,1,3,0,31,0
801,616,57,2,0,9,1,3,1,3,31,0
802,617,59,2,0,289,1,1,0,5,6,0
803,35,433,2,0,27,4,1,1,16,2,0
804,618,32,2,0,290,3,1,0,0,2,0
805,619,11,34,0,66,1,3,1,6,22,0
806,620,242,2,0,5,1,1,0,5,6,0
807,621,381,2,0,291,1,1,3,14,11,0
808,622,434,2,0,5,2,1,0,0,2,0
809,35,435,2,0,27,4,1,1,16,2,0
810,623,58,2,91,5,4,2,1,3,6,0
811,35,436,2,0,27,4,1,1,16,2,0
812,483,352,99,73,51,1,2,6,15,7,1
813,118,376,2,0,27,4,1,1,16,2,0
814,624,352,20,0,51,1,2,1,15,19,1
815,625,58,2,0,2,2,1,0,0,2,0
816,144,437,35,0,82,2,1,0,0,2,1
817,36,438,2,0,27,4,1,1,16,2,0
818,626,439,2,92,292,1,1,0,6,2,0
819,627,266,34,0,3,1,2,1,5,6,0
820,20,237,2,0,5,1,4,1,2,0,0
821,628,54,3,0,35,1,3,1,2,3,0
822,36,440,2,0,27,4,1,1,16,2,0
823,629,441,2,93,5,1,3,0,43,33,0
824,36,93,2,0,27,4,1,1,16,2,0
825,630,352,20,0,293,1,2,1,15,27,1
826,631,0,2,0,9,1,4,3,31,1,0
827,632,0,118,0,294,1,3,0,9,24,0
828,633,442,2,0,27,4,1,1,16,2,0
829,634,11,2,0,5,1,1,0,73,7,0
830,635,7,2,0,36,1,1,0,5,8,0
831,636,443,2,0,5,2,1,0,0,2,0
832,637,261,3,94,173,1,1,3,43,3,0
833,638,371,2,0,295,1,1,0,9,8,0
834,639,58,2,0,296,4,1,0,0,2,0
835,422,59,16,0,297,1,2,0,2,10,0
836,36,72,2,0,27,4,1,1,16,2,0
837,36,9,2,0,27,4,1,1,16,2,0
838,640,7,16,0,298,1,1,0,0,8,0
839,641,444,2,95,299,1,4,3,13,1,0
840,642,445,119,0,300,1,3,1,1,23,0
841,643,114,2,96,301,1,2,1,59,0,0
842,644,445,111,0,300,1,1,0,1,2,0
843,645,60,120,97,302,1,3,3,6,1,1
844,20,446,0,98,303,4,5,1,27,0,0
845,646,447,121,72,302,1,4,3,59,1,1
846,647,448,122,99,304,1,4,1,74,9,0
847,648,223,2,0,57,1,3,1,9,18,0
848,649,449,2,0,5,1,2,1,2,6,0
849,650,0,30,0,305,1,6,0,9,8,0
850,651,322,123,0,5,1,4,0,1,0,0
851,652,450,29,0,179,1,2,1,15,8,0
852,653,451,2,0,5,2,1,0,0,2,0
853,654,452,124,0,306,2,1,0,75,2,0
854,655,89,2,0,5,2,1,0,0,2,0
855,656,453,3,0,307,2,1,0,0,2,0
856,657,454,2,0,308,1,1,1,2,10,0
857,658,6,3,0,309,1,3,0,8,3,0
858,659,455,2,0,310,3,4,3,3,4,0
859,660,456,2,100,311,4,5,0,40,2,1
860,271,457,125,0,138,2,1,0,0,2,0
861,661,0,2,0,0,1,1,0,0,2,0
862,662,7,2,0,5,4,1,0,0,6,0
863,663,31,126,0,5,4,1,0,0,6,0
864,664,454,127,0,308,1,4,1,2,6,0
865,665,458,18,0,5,5,0,1,7,14,0
866,666,459,0,0,5,2,1,0,0,2,0
867,667,11,128,101,54,1,2,0,9,15,0
868,668,454,2,0,308,3,4,0,2,2,0
869,669,460,2,0,312,1,1,0,0,2,0
870,670,11,2,7,273,1,6,1,4,23,0
871,671,0,111,0,313,1,4,0,1,28,0
872,672,461,2,0,5,0,1,0,0,2,0
873,673,462,2,0,5,1,1,0,5,2,0
874,674,243,2,0,9,1,3,1,2,24,0
875,675,58,3,0,63,1,3,0,29,3,0
876,676,7,2,0,5,2,1,0,0,2,0
877,677,11,2,0,314,1,3,1,2,1,0
878,678,89,2,0,242,2,1,0,0,2,0
879,679,9,2,102,216,1,2,0,76,19,0
880,680,463,2,0,23,1,1,0,9,2,0
881,681,464,2,0,218,1,1,0,3,4,0
882,682,465,2,0,5,1,1,0,37,1,0
883,683,184,2,0,5,1,1,0,2,6,0
884,684,7,2,0,36,1,1,0,2,8,0
885,685,77,2,16,117,1,2,0,8,3,0
886,686,11,2,0,315,1,1,0,0,2,0
887,687,11,2,103,316,1,1,0,0,8,0
888,688,9,2,104,216,1,2,0,12,19,0
889,689,0,2,0,5,3,0,0,1,0,0
890,690,36,129,0,5,1,2,1,5,6,0
891,691,465,2,0,5,1,1,0,13,1,0
892,692,296,2,0,29,1,1,0,17,2,0
893,693,466,130,105,5,1,2,8,18,16,0
894,694,11,2,106,273,1,4,1,77,27,0
895,695,40,3,0,5,1,4,3,1,3,0
896,601,467,2,0,317,1,2,0,9,6,0
897,696,158,2,107,5,1,2,1,5,6,0
898,697,467,2,0,317,1,2,1,9,23,0
899,698,468,25,0,200,2,1,0,0,7,0
900,699,80,2,0,5,1,0,1,9,25,0
901,700,59,16,0,20,1,1,0,0,8,0
902,701,184,2,0,317,1,4,4,9,23,0
903,702,19,2,16,5,1,3,4,57,4,0
904,703,469,2,55,5,1,2,0,5,6,0
905,124,11,2,16,318,4,2,0,0,7,0
906,704,0,2,0,49,1,2,0,2,10,0
907,705,77,17,0,319,1,4,1,6,6,0
908,706,184,25,0,320,1,2,1,9,24,0
909,707,470,2,0,5,4,2,0,0,2,0
910,708,77,2,0,321,1,1,0,0,2,0
911,523,373,25,108,322,1,3,4,1,9,0
912,709,11,52,0,10,1,2,0,0,10,0
913,710,58,131,73,5,1,3,1,43,34,0
914,711,471,2,0,323,2,1,0,0,2,0
915,712,3,2,0,324,1,2,1,13,22,0
916,713,472,132,0,325,1,4,0,22,1,0
917,714,473,3,0,326,1,6,1,9,3,0
918,439,342,96,0,223,1,1,1,0,19,0
919,126,210,3,0,223,1,2,0,0,19,0
920,715,128,2,0,115,1,2,0,6,35,0
921,716,194,2,0,115,1,3,0,6,5,0
922,717,121,2,0,17,1,1,0,0,2,0
923,718,474,2,0,5,1,1,1,36,21,0
924,719,223,133,0,327,1,2,1,2,10,0
925,720,11,52,0,10,1,5,0,6,15,0
926,721,101,2,0,61,1,0,4,9,8,0
927,722,194,2,0,115,1,3,0,6,24,0
928,723,32,2,0,328,1,1,0,2,8,0
929,724,475,2,28,329,1,4,0,2,29,0
930,725,19,25,0,118,1,4,3,78,9,0
931,726,59,2,0,330,1,2,1,6,25,0
932,727,77,2,109,117,1,3,0,4,3,0
933,728,201,2,0,237,1,2,1,5,18,0
934,729,58,2,0,329,2,1,0,0,2,0
935,730,476,2,0,331,1,1,0,5,6,0
936,731,0,3,0,332,1,1,1,0,3,0
937,732,352,134,110,210,1,2,1,15,7,1
938,733,114,135,0,0,2,0,0,0,25,0
939,734,477,2,0,264,1,2,0,1,21,0
940,735,478,2,0,333,2,1,0,0,2,0
941,736,404,2,0,334,4,2,1,50,27,0
942,248,282,2,0,335,1,3,7,0,2,0
943,737,479,2,0,93,1,2,1,11,20,0
944,738,480,2,111,5,1,5,0,14,5,0
945,460,158,2,51,336,1,2,1,9,8,0
946,407,7,2,0,57,1,1,0,2,8,0
947,36,481,2,0,27,4,1,1,16,2,0
948,739,482,2,112,337,1,4,3,2,8,0
949,740,244,2,0,338,1,1,0,2,6,0
950,741,89,3,0,339,1,3,3,0,3,0
951,497,254,2,0,340,1,2,1,5,6,0
952,742,11,2,113,273,1,3,1,4,23,0
953,482,483,17,0,5,1,1,8,5,6,0
954,743,285,2,0,17,1,1,0,0,2,0
955,744,484,60,0,341,1,4,0,5,17,0
956,745,7,17,0,5,4,1,0,0,6,0
957,746,485,30,0,342,1,2,0,2,8,0
958,747,244,2,0,170,1,2,1,5,6,0
959,748,158,2,114,336,1,2,0,5,6,0
960,657,184,2,0,5,2,1,0,0,2,0
961,749,486,2,0,5,1,3,1,9,13,0
962,422,487,136,0,5,1,1,0,55,2,0
963,750,488,78,0,269,1,3,0,50,27,0
964,751,489,119,0,343,1,4,1,1,2,0
965,35,490,2,0,27,4,1,1,16,2,0
966,752,66,17,0,5,4,4,1,3,6,0
967,753,58,137,0,5,1,2,1,3,6,0
968,754,7,17,0,5,4,2,1,0,6,0
969,755,66,138,115,5,4,4,3,28,18,0
970,617,80,2,0,5,1,2,1,23,8,0
971,756,184,2,0,330,1,2,2,6,27,0
972,757,140,30,116,89,1,2,1,9,6,0
973,758,101,2,0,344,1,1,0,0,2,0
974,759,6,2,0,60,1,6,2,0,0,0
975,760,491,2,0,5,4,2,1,6,2,0
976,761,7,2,0,5,4,1,0,0,6,0
977,762,492,2,0,345,3,1,6,21,4,0
978,763,493,2,0,346,3,1,0,9,23,0
979,764,371,2,0,347,1,4,2,9,0,0
980,765,494,2,117,5,1,1,0,0,2,0
981,766,495,2,0,5,1,4,3,12,1,0
982,767,3,2,0,324,1,3,1,13,0,0
983,768,496,2,0,15,1,1,3,50,9,0
984,124,59,2,118,348,4,2,0,9,6,0
985,769,497,139,0,349,2,1,0,0,2,0
986,770,301,140,0,10,2,1,0,0,2,0
987,771,19,19,0,118,1,1,0,0,18,0
988,772,498,141,34,5,1,1,0,43,3,0
989,773,93,142,119,350,1,2,2,78,7,0
990,774,11,52,0,88,4,2,0,71,6,0
991,775,7,2,0,351,1,1,0,9,6,0
992,364,499,143,120,5,1,2,0,48,10,0
993,776,132,144,0,119,1,4,0,13,3,0
994,777,40,2,45,5,1,2,1,1,23,0
995,578,7,2,0,57,1,3,0,9,30,0
996,778,500,45,121,352,1,2,6,14,24,0
997,779,456,2,122,311,4,5,0,40,2,1
998,780,501,2,123,5,1,3,0,51,27,0
999,781,237,2,0,353,1,3,1,9,19,0
1000,782,202,102,0,118,2,4,3,12,1,0
1001,783,502,24,0,5,1,4,0,4,1,0
1002,784,11,145,0,72,2,1,0,0,2,0
1003,640,161,16,84,341,1,2,1,2,8,0
1004,785,503,146,124,354,3,4,3,2,9,0
1005,786,0,2,0,355,1,3,0,9,0,0
1006,162,504,2,0,29,1,1,0,17,3,0
1007,118,505,2,0,27,4,1,1,16,12,0
1008,787,506,78,0,356,1,4,0,43,27,0
1009,788,58,2,0,252,1,1,0,0,2,0
1010,789,507,2,0,15,1,4,5,0,9,0
1011,790,89,2,0,115,1,3,0,6,3,0
1012,791,301,140,0,10,2,1,0,0,2,0
1013,792,508,2,0,5,1,2,0,5,6,0
1014,793,101,2,0,61,1,3,1,9,10,0
1015,794,200,2,0,357,1,6,1,5,6,0
1016,795,509,2,0,358,1,4,1,27,1,0
1017,796,161,60,0,341,1,3,1,2,17,0
1018,797,9,147,125,5,1,2,4,12,6,0
1020,798,11,2,0,359,1,0,0,9,2,0
1021,799,145,2,0,92,1,2,1,2,6,0
1022,800,0,2,0,360,1,6,0,3,2,0
1023,801,510,2,0,361,2,1,0,0,2,0
1024,418,322,122,0,362,1,3,1,9,9,0
1025,407,353,52,0,57,2,1,0,0,2,0
1026,802,511,2,0,5,1,1,0,1,3,0
1027,395,512,2,0,5,2,1,0,0,2,0
1028,803,101,12,0,61,1,0,4,48,10,0
1029,804,513,2,0,5,2,1,0,0,2,0
1030,805,371,0,28,355,1,3,2,9,0,0
1031,806,514,2,0,81,1,2,0,3,2,0
1032,807,183,2,0,5,1,1,0,59,2,0
1033,808,515,2,0,5,2,1,0,0,2,0
1034,809,140,61,65,89,1,3,1,5,1,0
1035,810,516,2,0,363,1,4,0,11,0,0
1036,811,80,2,0,5,1,1,1,23,19,0
1037,812,80,2,0,146,2,1,0,0,2,0
1038,813,517,2,0,364,2,4,3,14,2,0
1039,814,77,2,0,365,2,1,0,0,2,0
1040,815,518,148,0,366,1,4,0,40,2,0
1041,816,58,2,0,5,4,1,0,0,2,0
1042,817,519,149,0,366,1,3,3,40,2,0
1043,818,3,2,0,324,1,3,1,13,15,0
1044,819,128,2,0,115,1,4,0,6,30,0
1045,820,415,150,0,270,2,1,0,0,2,0
1046,228,359,2,0,12,1,2,2,5,15,0
1047,821,142,151,126,90,1,4,1,5,6,0
1048,822,520,2,127,5,1,2,1,50,27,0
1049,823,23,2,0,5,2,1,0,0,2,0
1050,824,161,45,0,341,1,3,1,2,24,0
1051,364,59,111,0,166,1,3,1,5,28,0
1052,825,0,2,0,5,4,2,0,23,10,0
1053,826,19,2,0,18,4,1,0,9,10,0
1054,827,521,152,0,356,1,3,3,13,3,0
1055,29,522,2,0,9,1,4,3,31,1,0
1056,828,523,153,128,367,3,1,10,79,1,0
1057,422,524,111,0,166,1,4,1,5,28,0
1058,829,266,34,0,3,1,2,1,5,6,0
1059,830,525,17,0,5,4,1,0,0,6,0
1060,831,11,2,0,368,1,1,0,61,28,0
1061,307,6,154,129,120,1,2,1,2,29,0
1062,74,0,2,0,305,1,3,1,9,5,0
1063,832,59,17,0,369,0,2,1,9,6,0
1064,26,526,0,0,193,1,0,3,9,0,0
1065,833,77,2,0,370,2,1,0,0,2,0
1066,834,3,2,0,5,2,1,0,0,2,0
1067,835,527,2,130,5,1,1,0,59,3,0
1068,836,37,2,0,5,4,1,0,72,2,0
1069,99,93,2,5,110,1,4,3,5,9,0
1070,837,528,2,0,371,1,3,0,16,2,0
1071,838,529,2,0,372,2,1,0,0,2,0
1072,839,530,155,0,5,3,2,11,1,2,0
1073,42,531,2,0,9,1,4,3,80,1,0
1074,840,532,2,0,15,5,3,0,24,3,0
1075,841,3,2,0,163,1,2,1,81,2,0
1076,842,533,5,0,373,2,1,0,0,2,0
1077,843,26,156,0,374,2,4,3,0,4,0
1078,463,101,2,14,375,1,4,7,48,10,0
1079,28,74,2,0,17,1,1,0,7,2,0
1080,230,194,2,0,115,1,4,0,6,1,0
1081,74,11,157,123,5,1,1,0,12,15,0
1082,844,534,2,0,5,1,1,1,56,6,0
1083,845,535,158,0,376,1,3,1,5,6,0
1084,846,536,2,0,377,1,2,0,3,4,0
1085,847,37,159,131,259,1,2,1,5,6,0
1086,848,537,2,132,378,1,2,0,82,8,0
1087,849,80,2,0,379,1,0,0,1,0,0
1088,850,59,16,0,20,5,0,0,12,8,0
1089,91,0,2,0,9,3,4,3,6,9,0
1090,58,538,2,0,27,4,1,1,16,2,0
1091,851,539,2,133,5,0,1,6,12,24,0
1092,852,540,160,0,380,1,2,1,5,10,0
1093,853,61,2,0,17,1,1,0,0,2,0
1094,854,57,2,0,9,1,4,3,3,1,0
1095,855,402,2,0,5,1,4,9,3,2,0
1096,856,59,16,0,20,1,2,0,12,8,0
1097,857,59,161,0,20,1,2,0,12,0,0
1098,230,128,2,0,115,1,4,0,6,1,0
1099,858,499,2,0,381,1,5,0,5,5,0
1100,859,541,2,0,382,1,4,1,48,28,0
1101,860,210,162,0,223,3,0,0,0,0,0
1102,861,371,2,0,92,1,3,1,2,6,0
1103,862,542,2,0,29,1,1,0,17,2,0
1104,863,0,2,0,332,4,1,1,83,32,0
1105,864,543,3,0,20,1,6,0,12,3,0
1106,865,544,146,0,5,1,1,1,1,14,0
1107,56,545,2,0,27,4,4,1,16,12,0
1108,866,546,2,55,4,1,3,0,37,6,0
1109,867,401,163,0,265,1,2,1,2,17,0
1110,868,287,164,0,187,1,1,3,18,25,0
1111,869,547,165,0,383,3,1,0,59,2,0
1112,870,19,12,0,28,1,5,0,2,10,0
1113,871,294,25,0,384,1,1,0,6,2,0
1114,872,268,2,0,5,3,1,0,40,11,0
1115,873,11,25,0,385,3,0,0,9,31,0
1116,874,59,166,0,5,1,1,1,49,24,0
1117,587,90,0,0,5,2,1,0,0,2,0
1118,875,72,3,0,3,1,2,1,2,3,0
1119,876,548,167,0,5,2,1,0,0,2,0
1120,736,549,2,0,386,1,1,1,0,27,0
1121,827,550,2,134,213,1,1,3,3,5,0
1122,877,74,2,0,17,1,1,0,50,2,0
1123,878,551,2,0,218,0,1,3,3,4,0
1124,879,11,2,22,5,1,2,0,2,2,0
1125,880,552,2,0,373,2,1,0,0,2,0
1126,881,553,2,135,213,1,1,3,3,1,0
1127,882,554,2,0,218,2,1,3,3,4,0
1128,883,93,2,0,2,4,1,0,5,6,0
1129,884,555,2,0,334,1,4,1,59,9,0
1130,885,94,2,136,387,1,3,1,5,15,0
1131,886,91,52,0,388,1,2,0,84,6,0
1132,887,66,2,0,389,1,2,1,5,19,0
1133,888,132,2,0,5,2,1,0,0,2,0
1134,889,194,2,0,115,1,3,0,6,1,0
1135,890,556,2,0,15,1,4,3,0,9,0
1136,891,6,2,0,5,3,2,8,9,32,0
1137,892,91,2,0,111,1,4,3,68,4,0
1138,893,557,2,0,5,1,4,0,3,9,1
1139,149,32,2,0,5,1,1,0,0,3,0
1140,894,558,2,0,15,2,1,3,0,9,0
1141,895,201,2,0,390,1,2,1,36,21,0
1142,896,559,2,137,5,1,1,1,0,2,0
1143,897,560,18,0,246,2,1,0,0,2,0
1144,898,561,30,0,10,2,1,0,0,2,0
1145,899,201,2,0,237,1,4,1,12,32,0
1146,900,562,2,0,391,1,2,1,5,27,0
1147,901,328,92,0,41,1,3,3,18,1,0
1148,902,563,2,0,5,2,1,0,0,2,0
1149,56,564,2,0,27,4,4,1,16,12,0
1150,903,0,2,0,5,1,0,0,9,14,0
1151,904,101,2,0,392,1,3,1,6,0,0
1152,893,565,2,0,5,1,4,0,3,9,1
1153,905,132,2,0,2,2,1,0,0,2,0
1154,906,566,2,0,393,1,5,0,5,7,0
1155,907,567,17,0,394,1,2,0,0,2,0
1156,908,14,168,0,5,2,1,0,0,2,0
1157,909,58,2,0,5,1,4,0,6,2,0
